🕘️更新时间,#genre#
CETV1综合教育,http://113.118.133.195:9999/rtp/239.77.1.222:5146
CETV1综合教育,http://113.118.133.195:9999/rtp/239.77.0.200:5146
CETV1综合教育,http://114.241.91.20:4022/rtp/239.3.1.57:8152
CETV1综合教育,http://120.76.248.139/live/bfgd/4200000135.m3u8
CETV1综合教育,http://111.43.126.240:9003/hls/34/index.m3u8
CETV2空中课堂,http://113.118.133.195:9999/rtp/239.77.1.69:5146
CETV2空中课堂,http://113.118.133.195:9999/rtp/239.77.0.28:5146
CETV2空中课堂,http://114.241.91.20:4022/rtp/239.3.1.54:4120
CETV2空中课堂,http://120.76.248.139/live/bfgd/4200000492.m3u8
CETV4职业教育,http://113.118.133.195:9999/rtp/239.253.43.40:5146
CETV4职业教育,http://113.118.133.195:9999/rtp/239.253.43.114:5146
CETV4职业教育,http://114.241.91.20:4022/rtp/239.3.1.56:4120
CETV4职业教育,http://111.43.126.240:9003/hls/36/index.m3u8
CETV早期教育,http://113.118.133.195:9999/rtp/239.77.0.180:5146
CETV早期教育,http://113.118.133.195:9999/rtp/239.77.1.114:5146
CETV早期教育,http://113.118.133.195:9999/rtp/239.77.1.122:5146
CCTV4K,http://43.156.8.127:5050/ysp?id=2027249501&pid=600002264&q=fhd
CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760148172&jsbk=8ce47519e62b009dfa80f8fbfb2dd932
CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760495957&jsbk=138a7cd8fb02f369c744cf0ceb413e85
CCTV4K,http://113.118.133.195:9999/rtp/239.77.1.180:5146
CCTV4K,http://113.118.133.195:9999/rtp/239.77.0.194:5146
CCTV文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
CCTV文化精品,http://113.118.133.195:9999/rtp/239.253.43.27:5146
CCTV文化精品,http://113.118.133.195:9999/rtp/239.253.43.13:5146
CCTV文化精品,http://idc.zymok.cn:10000/rtp/239.253.43.13:5146
CCTV风云足球,http://173.208.187.18:82/live/fyzq.m3u8?jsbt=1760496962&jsbk=5b91869c876cff30aa885075cffa7b45
CCTV风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
CCTV风云足球,http://173.208.187.18:82/live/fyzq.m3u8?jsbt=1760355398&jsbk=d838949ce8ba43fabfa8e16a02449bcf
CCTV风云足球,http://27.41.245.32:801/hls/906/index.m3u8
CCTV风云足球,http://idc.zymok.cn:10000/rtp/239.253.43.20:5146
CCTV风云足球,http://hmfs.f3322.net:3388/hls/9/index.m3u8
CCTV风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
CCTV风云足球,http://www.liyajun.top:7088/rtp/239.253.93.254:6432
CCTV风云足球,http://dassby.qqff.top:99/live/风云足球/index.m3u8
CCTV风云足球,http://61.184.46.85:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
CCTV央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
CCTV央视台球,http://idc.zymok.cn:10000/rtp/239.253.43.21:5146
CCTV央视台球,http://www.liyajun.top:7088/rtp/239.253.93.231:6409
CCTV央视台球,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8
CCTV高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
CCTV风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
CCTV风云音乐,http://171.83.103.119:9999/rtp/239.69.1.90:10180
CCTV风云音乐,http://hmfs.f3322.net:3388/hls/29/index.m3u8
CCTV风云音乐,http://kouki.pro:8888/rtp/239.49.8.92:8000?
CCTV风云音乐,http://home.ruibang.ltd:8095/rtp/239.49.8.92:8000?
CCTV第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
CCTV第一剧场,http://113.118.133.195:9999/rtp/239.253.43.15:5146
CCTV第一剧场,http://113.118.133.195:9999/rtp/239.253.43.16:5146
CCTV第一剧场,http://113.118.133.195:9999/rtp/239.253.43.26:5146
CCTV第一剧场,http://113.118.133.195:9999/rtp/239.253.43.28:5146
CCTV第一剧场,http://171.83.103.119:9999/rtp/239.69.1.74:10084
CCTV第一剧场,http://61.184.46.85:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV第一剧场,http://hmfs.f3322.net:3388/hls/21/index.m3u8
CCTV第一剧场,http://dassby.qqff.top:99/live/第一剧场/index.m3u8
CCTV第一剧场,http://kouki.pro:8888/rtp/239.49.8.94:8000?
CCTV风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
CCTV风云剧场,http://kouki.pro:8888/rtp/239.49.8.89:8000?
CCTV风云剧场,http://home.ruibang.ltd:8095/rtp/239.49.8.89:8000?
CCTV怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
CCTV怀旧剧场,http://171.83.103.119:9999/rtp/239.69.1.89:10174
CCTV怀旧剧场,http://113.118.133.195:9999/rtp/239.253.43.5:5146
CCTV怀旧剧场,http://113.118.133.195:9999/rtp/239.253.43.25:5146
CCTV怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
CCTV怀旧剧场,http://kouki.pro:8888/rtp/239.49.8.91:8000?
CCTV怀旧剧场,http://home.ruibang.ltd:8095/rtp/239.49.8.91:8000?
CCTV怀旧剧场,http://61.184.46.85:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
CCTV电视指南,http://113.118.133.195:9999/rtp/239.253.43.19:5146
CCTV电视指南,http://113.118.133.195:9999/rtp/239.253.43.10:5146
CCTV电视指南,http://171.83.103.119:9999/rtp/239.69.1.87:10162
CCTV电视指南,http://120.76.248.139/live/bfgd/4200000164.m3u8
CCTV世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
CCTV世界地理,http://113.118.133.195:9999/rtp/239.253.43.7:5146
CCTV世界地理,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.91:10186
CCTV世界地理,http://113.118.133.195:9999/rtp/239.253.43.24:5146
CCTV世界地理,http://idc.zymok.cn:10000/rtp/239.253.43.7:5146
CCTV世界地理,http://hmfs.f3322.net:3388/hls/28/index.m3u8
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8
CCTV世界地理,http://home.ruibang.ltd:8095/rtp/239.49.8.87:8000?
CCTV世界地理,http://kouki.pro:8888/rtp/239.49.8.87:8000?
CCTV世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8
CCTV兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub
CCTV兵器科技,http://113.118.133.195:9999/rtp/239.253.43.18:5146
CCTV兵器科技,http://113.118.133.195:9999/rtp/239.253.43.9:5146
CCTV卫生健康,http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub
CCTV女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
CCTV女性时尚,http://113.118.133.195:9999/rtp/239.253.43.8:5146
CCTV女性时尚,http://113.118.133.195:9999/rtp/239.253.43.23:5146
CCTV女性时尚,http://39.152.103.17:8089/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8
CCTV女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
CCTV女性时尚,http://kouki.pro:8888/rtp/239.49.8.93:8000?
CCTV女性时尚,http://home.ruibang.ltd:8095/rtp/239.49.8.93:8000?
中国交通,http://114.241.91.20:4022/rtp/239.3.1.188:8001
中国天气,http://113.118.133.195:9999/rtp/239.77.1.2:5146

📡卫视频道,#genre#
广东卫视,http://go.bkpcp.top/mg/gdws
广东卫视,http://go.061899.xyz:80/mg/gdws
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://43.156.8.127:5050/ysp?id=2024060903&pid=600002485&q=fhd
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
广东卫视,http://23.237.228.134/live6/guangdong.m3u8
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
广东卫视,http://113.118.133.195:9999/rtp/239.77.0.66:5146
广东卫视,http://113.118.133.195:9999/rtp/239.77.0.65:5146
广东卫视,http://113.26.251.182:8009/hls/48/index.m3u8
广东卫视,http://113.118.133.195:9999/rtp/239.77.0.84:5146
广东卫视,http://43.251.226.89:8080/play/38.m3u8
广东卫视,http://iptv.4666888.xyz/iptv2A.php?id=18
广东卫视,http://146.56.248.47:1366/SuanFaZhibo2026/live8/miguVIP.php?id=608831231
广东卫视,http://114.241.91.20:4022/rtp/239.3.1.142:8048
深圳卫视,http://go.061899.xyz:80/mg/szws
深圳卫视,http://go.bkpcp.top/mg/szws
深圳卫视,http://43.156.8.127:5050/ysp?id=2024061303&pid=600002481&q=fhd
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
深圳卫视,http://23.237.228.134/live6/shenzhen.m3u8
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
深圳卫视,http://113.118.133.195:9999/rtp/239.77.1.14:5146
深圳卫视,http://ikuai.haleeyo.cn:9003/udp/239.77.1.14:5146
深圳卫视,http://113.118.133.195:9999/rtp/239.77.1.177:5146
深圳卫视,http://kouki.pro:8888/rtp/239.49.8.15:9430?
深圳卫视,http://43.251.226.89:8080/play/919.m3u8
深圳卫视,http://113.118.133.195:9999/rtp/239.77.1.107:5146
深圳卫视,http://116.76.254.170:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://home.ruibang.ltd:8095/rtp/239.49.8.15:9430?
大湾区卫视,http://go.bkpcp.top/mg/dwqws
大湾区卫视,http://go.bkpcp.top/mg/gddwq
大湾区卫视,http://43.251.226.89:8080/play/39.m3u8
大湾区卫视,http://113.118.133.195:9999/rtp/239.77.0.215:5146
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
大湾区卫视,http://113.118.133.195:9999/rtp/239.77.1.12:5146
大湾区卫视,http://tvtj.jxwltx.com:8003/neimenggu.m3u8
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8
大湾区卫视,http://xie.xxrcn.com:4022/rtp/239.77.1.12:5146
湖南卫视,http://go.bkpcp.top/mg/hunws
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009
湖南卫视,http://43.156.8.127:5050/ysp?id=2024054803&pid=600002475&q=fhd
湖南卫视,http://69.30.246.194/live/hnws.m3u8
湖南卫视,http://23.237.228.134/live6/hunan.m3u8
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
湖南卫视,http://113.118.133.195:9999/rtp/239.77.0.56:5146
湖南卫视,http://175.155.106.72:89/live1/live1.m3u8?zsicd
湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
湖南卫视,http://113.26.251.182:8009/hls/31/index.m3u8
湖南卫视,http://222.214.208.34:59901/tsfile/live/0128_1.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://183.215.134.239:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://go.bkpcp.top/mg/zjws
浙江卫视,http://go.061899.xyz:80/mg/zjws
浙江卫视,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视,https://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视,http://43.156.8.127:5050/ysp?id=2024054703&pid=600002520&q=fhd
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
浙江卫视,http://69.30.246.194/live/zjws.m3u8
浙江卫视,https://play-qukan.cztv.com:443/live/1758879019692345.m3u8
浙江卫视,https://play-qukan.cztv.com/live/1758879019692345.m3u8
浙江卫视,http://23.237.228.134/live6/zhejiang.m3u8
浙江卫视,http://play-qukan.cztv.com/live/1758879019692345.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Pnew.m3u8
浙江卫视,http://satellitepull.cnr.cn/live/wxzjws/playlist.m3u8
江苏卫视,http://go.bkpcp.top/mg/jsws
江苏卫视,http://go.061899.xyz:80/mg/jsws
江苏卫视,https://cfss.cc/api/kg/D569E1EF3B13990BCAE4F200C6FA3189.mp4
江苏卫视,http://43.156.8.127:5050/ysp?id=2024171103&pid=600002521&q=fhd
江苏卫视,http://69.30.246.194/live/jsws.m3u8
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
江苏卫视,https://cfss.cc/api/kg/6AE8572EA0886F3CDEAD04E7FBF6F666.mp4
江苏卫视,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=jsws
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
江苏卫视,http://222.214.208.34:59901/tsfile/live/0127_1.m3u8
江苏卫视,http://113.118.133.195:9999/rtp/239.77.0.57:5146
江苏卫视,http://kouki.pro:8888/rtp/239.49.8.16:9602?
江苏卫视,http://113.26.251.182:8009/hls/34/index.m3u8
江苏卫视,http://113.118.133.195:9999/rtp/239.77.1.18:5146
江苏卫视,http://146.56.248.47:1366/SuanFaZhibo2026/live8/miguVIP.php?id=623899368
广西卫视,http://go.061899.xyz:80/mg/gxws
广西卫视,http://go.bkpcp.top/mg/gxws
广西卫视,http://23.237.228.134/live6/guangxi.m3u8
广西卫视,http://43.156.8.127:5050/ysp?id=2024060703&pid=600002509&q=fhd
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
广西卫视,http://23.237.228.134/live6/guizhou.m3u8
广西卫视,http://113.26.251.182:8009/hls/36/index.m3u8
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://113.118.133.195:9999/rtp/239.253.43.36:5146
广西卫视,http://113.118.133.195:9999/rtp/239.77.0.139:5146
广西卫视,http://153.0.171.163:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8
广西卫视,http://111.61.236.247:9081/hls/44/index.m3u8
广西卫视,http://114.241.91.20:4022/rtp/239.3.1.39:8300
东南卫视,http://go.061899.xyz:80/mg/dnws
东南卫视,http://go.bkpcp.top/mg/dnws
东南卫视,http://23.237.228.134/live6/dongnan.m3u8
东南卫视,http://43.156.8.127:5050/ysp?id=2024061503&pid=600002484&q=fhd
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
东南卫视,http://113.26.251.182:8009/hls/57/index.m3u8
东南卫视,http://114.241.91.20:4022/rtp/239.3.1.156:8148
东南卫视,http://113.118.133.195:9999/rtp/239.77.1.104:5146
东南卫视,http://113.118.133.195:9999/rtp/239.77.0.146:5146
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8
东南卫视,http://home.ruibang.ltd:8095/rtp/239.49.8.112:8000?
东南卫视,http://kouki.pro:8888/rtp/239.49.8.112:8000?
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
东南卫视,http://gfr.x3322.net:9901/tsfile/live/1099_1.m3u8
厦门卫视,http://go.bkpcp.top/mg/xmws
厦门卫视,http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8?auth=testpub
厦门卫视,http://114.241.91.20:4022/rtp/239.3.1.143:4120
厦门卫视,http://113.118.133.195:9999/rtp/239.77.0.96:5146
厦门卫视,http://219.146.95.58:59902/tsfile/live/0129_1.m3u8?txiptv
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8
厦门卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226982/85722609.smil
厦门卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.2.11:8060
海峡卫视,http://go.bkpcp.top/mg/hxws
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
北京卫视,http://go.061899.xyz:80/mg/bjws
北京卫视,http://go.bkpcp.top/mg/bjws
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
北京卫视,http://43.156.8.127:5050/ysp?id=2024052703&pid=600002309&q=fhd
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
北京卫视,http://43.251.226.89:8080/play/918.m3u8
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://113.118.133.195:9999/rtp/239.77.0.3:5146
北京卫视,http://114.241.91.20:4022/rtp/239.3.1.139:8001
北京卫视,http://114.241.91.20:4022/rtp/239.3.1.140:8001
北京卫视,http://113.118.133.195:9999/rtp/239.77.0.2:5146
北京卫视,http://113.118.133.195:9999/rtp/239.77.1.13:5146
北京卫视,http://120.202.94.181:9446/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://114.241.91.20:4022/rtp/239.3.1.241:8000
北京卫视,http://113.26.251.182:8009/hls/30/index.m3u8
天津卫视,http://go.061899.xyz:80/mg/tjws
天津卫视,http://go.bkpcp.top/mg/tjws
天津卫视,http://43.156.8.127:5050/ysp?id=2019927003&pid=600152137&q=fhd
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
天津卫视,http://113.26.251.182:8009/hls/40/index.m3u8
天津卫视,http://113.118.133.195:9999/rtp/239.77.1.141:5146
天津卫视,http://113.118.133.195:9999/rtp/239.77.0.97:5146
天津卫视,http://113.118.133.195:9999/rtp/239.77.0.131:5146
天津卫视,http://drive.mxmy.net:8888/udp/239.3.1.141:1234
天津卫视,http://home.ruibang.ltd:8095/rtp/239.49.8.35:8620?
天津卫视,http://kouki.pro:8888/rtp/239.49.8.35:8620?
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8
天津卫视,http://113.118.133.195:9999/rtp/239.77.1.182:5146
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://go.bkpcp.top/mg/dfws
东方卫视,http://go.061899.xyz:80/mg/dfws
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009
东方卫视,https://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视,http://43.156.8.127:5050/ysp?id=2024054503&pid=600002483&q=fhd
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东方卫视,http://69.30.246.194/live/dfws.m3u8
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东方卫视,http://23.237.228.134/live3/dongfang.m3u8
东方卫视,http://43.251.226.89:8080/play/926.m3u8
东方卫视,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=dfws
东方卫视,http://satellitepull.cnr.cn/live/wx32dfws/playlist.m3u8
东方卫视,http://113.118.133.195:9999/rtp/239.77.0.59:5146
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
黑龙江卫视,http://go.061899.xyz:80/mg/hljws
黑龙江卫视,http://go.bkpcp.top/mg/hljws
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
黑龙江卫视,http://satellitepull.cnr.cn/live/wx32hljws/playlist.m3u8
黑龙江卫视,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=hljws
黑龙江卫视,http://113.118.133.195:9999/rtp/239.77.1.179:5146
黑龙江卫视,http://113.26.251.182:8009/hls/44/index.m3u8
黑龙江卫视,http://113.118.133.195:9999/rtp/239.77.0.124:5146
黑龙江卫视,http://113.118.133.195:9999/rtp/239.77.0.93:5146
黑龙江卫视,http://113.118.133.195:9999/rtp/239.77.1.6:5146
黑龙江卫视,http://kouki.pro:8888/rtp/239.49.8.14:9426?
黑龙江卫视,http://183.196.87.176:880/hls/40/index.m3u8
黑龙江卫视,http://61.184.46.85:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8
黑龙江卫视,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://go.bkpcp.top/mg/lnws
辽宁卫视,http://go.061899.xyz:80/mg/lnws
辽宁卫视,http://43.156.8.127:5050/ysp?id=2024171303&pid=600002505&q=fhd
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
辽宁卫视,http://satellitepull.cnr.cn/live/wxlnws/playlist.m3u8
辽宁卫视,http://113.26.251.182:8009/hls/43/index.m3u8
辽宁卫视,http://114.241.91.20:4022/rtp/239.3.1.210:8056
辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8
辽宁卫视,http://146.56.248.47:1366/SuanFaZhibo2026/live8/miguVIP.php?id=630291707
辽宁卫视,http://113.118.133.195:9999/rtp/239.77.1.103:5146
辽宁卫视,http://home.ruibang.ltd:8095/rtp/239.49.8.48:8000?
辽宁卫视,http://kouki.pro:8888/rtp/239.49.8.48:8000?
辽宁卫视,http://113.118.133.195:9999/rtp/239.77.0.123:5146
辽宁卫视,http://218.17.33.178:53290/tsfile/live/0121_1.m3u8?key=txiptv
辽宁卫视,http://61.184.46.85:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://go.061899.xyz:80/mg/jlbws
吉林卫视,http://go.bkpcp.top/mg/jlws
吉林卫视,http://43.156.8.127:5050/ysp?id=2025561503&pid=600190405&q=fhd
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
吉林卫视,http://114.241.91.20:4022/rtp/239.3.1.240:8172
吉林卫视,http://joyznm.i234.me:20000/rtp/239.3.1.240:8172?
吉林卫视,http://113.26.251.182:8009/hls/46/index.m3u8
吉林卫视,http://113.118.133.195:9999/rtp/239.77.0.150:5146
吉林卫视,http://113.118.133.195:9999/rtp/239.77.1.111:5146
吉林卫视,http://183.196.87.176:880/hls/51/index.m3u8
吉林卫视,http://drive.mxmy.net:8888/udp/239.3.1.240:8172
吉林卫视,http://home.ruibang.ltd:8095/rtp/239.49.8.113:8000?
吉林卫视,http://kouki.pro:8888/rtp/239.49.8.113:8000?
湖北卫视,http://go.bkpcp.top/mg/hubws
湖北卫视,http://go.061899.xyz:80/mg/hubws
湖北卫视,http://23.237.228.134/live6/hubei.m3u8
湖北卫视,http://43.156.8.127:5050/ysp?id=2024171203&pid=600002508&q=fhd
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
湖北卫视,http://114.241.91.20:4022/rtp/239.3.1.138:8044
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564
湖北卫视,http://113.26.251.182:8009/hls/39/index.m3u8
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://joyznm.i234.me:20000/rtp/239.3.1.138:8044?
湖北卫视,http://113.118.133.195:9999/rtp/239.77.1.174:5146
湖北卫视,http://kouki.pro:8888/rtp/239.49.8.8:9632?
湖北卫视,http://153.0.171.163:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://113.118.133.195:9999/rtp/239.77.0.95:5146
山东卫视,http://go.bkpcp.top/mg/sdws
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
山东卫视,http://113.118.133.195:9999/rtp/239.77.0.61:5146
山东卫视,http://113.26.251.182:8009/hls/41/index.m3u8
山东卫视,http://joyznm.i234.me:20000/rtp/239.3.1.209:8052?
山东卫视,http://113.118.133.195:9999/rtp/239.77.0.94:5146
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8
山东卫视,http://home.ruibang.ltd:8095/rtp/239.49.8.7:9306?
山东卫视,http://153.0.171.163:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.184.46.85:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://113.118.133.195:9999/rtp/239.77.1.142:5146
山东卫视,http://114.241.91.20:4022/rtp/239.3.1.144:3005
山东卫视,http://114.241.91.20:4022/rtp/239.3.1.209:8052
山东卫视,http://kouki.pro:8888/rtp/239.49.8.7:9306?
安徽卫视,http://go.bkpcp.top/mg/ahws
安徽卫视,http://43.156.8.127:5050/ysp?id=2024171403&pid=600002532&q=fhd
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
安徽卫视,http://114.241.91.20:4022/rtp/239.3.1.211:8064
安徽卫视,http://113.26.251.182:8009/hls/50/index.m3u8
安徽卫视,http://joyznm.i234.me:20000/rtp/239.3.1.211:8064?
安徽卫视,http://113.118.133.195:9999/rtp/239.77.1.92:5146
安徽卫视,http://drive.mxmy.net:8888/udp/239.3.1.211:8064
安徽卫视,http://153.0.171.163:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://dodge.lwfz.fun:8800/rtp/239.16.20.75:10750
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8
